movieId,title,genres
8832,Warriors of Heaven and Earth (Tian di ying xiong) (2003),Action|Adventure|Drama
8833,Vanity Fair (2004),Drama|Romance
8835,Paparazzi (2004),Drama|Thriller
8836,Wicker Park (2004),Drama|Romance|Thriller
8838,Alice Doesn't Live Here Anymore (1974),Drama|Romance
8839,"Mangler, The (1995)",Horror
8840,Who's That Knocking at My Door? (1967),Drama
8848,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)",Drama
8850,Flipper (1963),Adventure|Children|Drama
8851,Smile (1975),Comedy
8853,"Small Circle of Friends, A (1980)",Drama
8854,Night of the Demons (1988),Horror
8857,Lilith (1964),Drama
8859,SuperBabies: Baby Geniuses 2 (2004),Comedy
8860,Cellular (2004),Action|Crime|Drama|Mystery|Thriller
8861,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller
8864,Mr. 3000 (2004),Comedy|Drama
8865,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi
8866,Wimbledon (2004),Comedy|Romance
8870,"Forgotten, The (2004)",Drama|Mystery|Sci-Fi|Thriller
8871,"Last Shot, The (2004)",Comedy
8872,"Dirty Shame, A (2004)",Comedy
8873,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",Adventure|Drama
8874,Shaun of the Dead (2004),Comedy|Horror
8879,Murder on the Orient Express (1974),Crime|Mystery|Thriller
8880,Mask (1985),Drama
8882,"Boston Strangler, The (1968)",Crime|Drama|Mystery|Thriller
8884,"Man with One Red Shoe, The (1985)",Comedy|Thriller
8892,Basket Case 3: The Progeny (1992),Comedy|Horror
8893,Basket Case 2 (1990),Comedy|Horror
8899,Hardcore (1979),Drama
8903,"Terror, The (1963)",Horror|Mystery
8906,Cannibal Holocaust (1980),Horror
8907,Shark Tale (2004),Animation|Children|Comedy
8908,Ladder 49 (2004),Action|Drama|Thriller
8910,I Heart Huckabees (2004),Comedy
8911,Raise Your Voice (2004),Romance
8914,Primer (2004),Drama|Sci-Fi
8915,Stage Beauty (2004),Drama
8916,Shall We Dance? (2004),Comedy|Romance
8917,Team America: World Police (2004),Action|Adventure|Animation|Comedy
8918,Eulogy (2004),Comedy|Crime|Drama
8920,"Country Girl, The (1954)",Drama
8921,"Rose Tattoo, The (1955)",Drama|Romance
8923,Tess (1979),Drama|Romance
8927,Cannonball (1976),Action|Comedy|Drama
8928,"Fearless Vampire Killers, The (1967)",Comedy|Horror
8929,Black Beauty (1971),Children|Drama
8930,"Five Obstructions, The (Fem benspænd, De) (2003)",Documentary
8931,Born Rich (2003),Documentary
8933,"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)",Comedy|Drama
8935,All I Want for Christmas (1991),Children|Comedy|Romance
8937,Friday Night Lights (2004),Action|Drama
8938,Tarnation (2003),Documentary
8943,Being Julia (2004),Comedy|Drama
8946,Surviving Christmas (2004),Comedy
8947,"Grudge, The (2004)",Horror|Mystery|Thriller
8948,Alfie (2004),Comedy|Drama|Romance
8949,Sideways (2004),Comedy|Drama|Romance
8950,The Machinist (2004),Drama|Mystery|Thriller
8951,Vera Drake (2004),Drama
8954,Lightning in a Bottle (2004),Documentary
8955,Undertow (2004),Crime|Drama|Thriller
8957,Saw (2004),Horror|Mystery|Thriller
8958,Ray (2004),Drama
8961,"Incredibles, The (2004)",Action|Adventure|Animation|Children|Comedy
8963,It's All About Love (2003),Drama|Romance|Sci-Fi|Thriller
8964,Callas Forever (2002),Drama
8965,"Polar Express, The (2004)",Adventure|Animation|Children|Fantasy|IMAX
8966,Kinsey (2004),Drama
8968,After the Sunset (2004),Action|Adventure|Comedy|Crime|Thriller
8969,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance
8970,Finding Neverland (2004),Drama
8972,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller
8973,Bad Education (La mala educación) (2004),Drama|Thriller
8974,"SpongeBob SquarePants Movie, The (2004)",Adventure|Animation|Children|Comedy
8977,Alexander (2004),Action|Adventure|Drama|War
8979,Guerrilla: The Taking of Patty Hearst (2004),Documentary
8981,Closer (2004),Drama|Romance
8982,I Am David (2003),Drama
8983,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance
8984,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller
8985,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller
8986,"Bellboy, The (1960)",Comedy
8987,Bush's Brain (2004),Documentary
8988,Cinderfella (1960),Comedy
8989,Damn Yankees! (1958),Comedy|Musical
8998,That's Entertainment (1974),Documentary
8999,"That's Entertainment, Part II (1976)",Documentary
9000,That's Entertainment! III (1994),Documentary
9001,"Wackiest Ship in the Army, The (1960)",Comedy|War
9004,D.A.R.Y.L. (1985),Adventure|Children|Sci-Fi
9005,Fire in the Sky (1993),Drama|Mystery|Sci-Fi
9010,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance
9012,Ruby Gentry (1952),Drama
9018,Control Room (2004),Documentary|War
25737,"Golem, The (Golem, wie er in die Welt kam, Der) (1920)",Fantasy|Horror
25744,Haxan: Witchcraft Through the Ages (a.k.a. The Witches) (1922),Documentary|Horror
25750,Sherlock Jr. (1924),Comedy|Fantasy|Romance
25752,"Freshman, The (1925)",Comedy
25753,Greed (1924),Drama
25755,"Phantom of the Opera, The (1925)",Drama|Horror
25763,"Pandora's Box (Büchse der Pandora, Die) (1929)",Drama
25764,"Cameraman, The (1928)",Comedy|Drama|Romance
25769,"Steamboat Bill, Jr. (1928)",Comedy|Romance
25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy
25773,Little Caesar (1931),Crime|Drama
25774,"Golden Age, The (Âge d'Or, L') (1930)",Comedy|Drama|Romance
25777,Monkey Business (1931),Comedy
25788,Scarface (1932),Crime|Drama
25792,"I Was Born, But... (a.k.a. Children of Tokyo) (Otona no miru ehon - Umarete wa mita keredo) (1932)",Comedy|Drama
25795,Dinner at Eight (1933),Comedy|Drama|Romance
25801,She Done Him Wrong (1933),Comedy|Romance
25805,"Atalante, L' (1934)",Comedy|Drama|Romance
25807,"Black Cat, The (1934)",Adventure|Crime|Horror|Thriller
25825,Fury (1936),Drama|Film-Noir
25826,Libeled Lady (1936),Comedy|Romance
25827,Mr. Deeds Goes to Town (1936),Comedy|Romance
25828,"Petrified Forest, The (1936)",Crime|Drama|Romance
25839,Nothing Sacred (1937),Comedy|Drama|Romance
25841,Stage Door (1937),Drama
25842,Topper (1937),Comedy|Fantasy|Romance
25850,Holiday (1938),Comedy|Drama|Romance
25852,Gaslight (1940),Mystery|Thriller
25856,Wuthering Heights (1939),Drama|Romance
25865,"Letter, The (1940)",Drama|Film-Noir
25868,Ball of Fire (1941),Comedy|Romance
25874,Never Give a Sucker an Even Break (1941),Comedy|Musical
25882,"Hard Way, The (1943)",Drama
25886,Random Harvest (1942),Drama|Romance
25891,Heaven Can Wait (1943),Comedy|Fantasy|Romance
25898,Day of Wrath (Vredens dag) (1943),Drama
25900,"Curse of the Cat People, The (1944)",Drama
25901,"Henry V (Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France, The) (1944)",Drama|War
25904,Ministry of Fear (1944),Drama|Film-Noir|Thriller
25906,Mr. Skeffington (1944),Drama|Romance
25911,"Woman in the Window, The (1944)",Crime|Film-Noir|Thriller
25916,They Were Expendable (1945),Drama|War
25920,"Blue Dahlia, The (1946)",Crime|Drama|Film-Noir|Mystery|Thriller
25927,"Stranger, The (1946)",Drama|Film-Noir|Thriller
25929,Nightmare Alley (1947),Drama|Film-Noir
25930,Odd Man Out (1947),Crime|Drama|Film-Noir|Thriller
25937,Easter Parade (1948),Musical|Romance
25940,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery
25941,Letter from an Unknown Woman (1948),Drama|Romance
25945,They Live by Night (1949),Crime|Film-Noir|Romance
25947,Unfaithfully Yours (1948),Comedy
25952,"Letter to Three Wives, A (1949)",Comedy|Drama
25962,King Solomon's Mines (1950),Action|Adventure|Romance
25965,Summer Stock (1950),Comedy|Musical|Romance
25971,Carrie (1952),Drama|Romance
25972,Clash by Night (1952),Drama|Film-Noir
25993,Magnificent Obsession (1954),Drama|Romance
25995,Samurai I: Musashi Miyamoto (Miyamoto Musashi) (1954),Action|Adventure|Drama
25996,"Star Is Born, A (1954)",Drama|Musical
25999,The Wild One (1953),Drama
26003,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War
26005,Samurai II: Duel at Ichijoji Temple (Zoku Miyamoto Musashi: Ichijôji no kettô) (1955),Action|Adventure|Drama
26007,"Unknown Soldier, The (Tuntematon sotilas) (1955)",Drama|War
26009,"Burmese Harp, The (Biruma no tategoto) (1956)",Drama|War
26010,Carousel (1956),Musical|Romance
26012,Samurai III: Duel on Ganryu Island (a.k.a. Bushido) (Miyamoto Musashi kanketsuhen: kettô Ganryûjima) (1956),Action|Adventure|Drama
26013,Rodan (Sora no daikaijû Radon) (1956),Adventure
26025,"Spirit of St. Louis, The (1957)",Adventure|Drama
26052,Pickpocket (1959),Crime|Drama
26079,David and Lisa (1962),Drama
26082,Harakiri (Seppuku) (1962),Drama
26084,"Music Man, The (1962)",Children|Comedy|Musical|Romance
26085,Mutiny on the Bounty (1962),Adventure|Drama|Romance
26086,"Occurrence at Owl Creek Bridge, An (La rivière du hibou) (1962)",Drama|War
26093,"Wonderful World of the Brothers Grimm, The (1962)",Adventure|Animation|Children|Comedy|Drama|Fantasy|Musical|Romance
26094,"Eclisse, L' (Eclipse) (1962)",Drama
26111,Becket (1964),Drama
26116,"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller
26117,"Killers, The (1964)",Action|Crime|Drama|Film-Noir|Thriller
26122,Onibaba (1964),Drama|Horror|War
26125,"Spider Baby or, The Maddest Story Ever Told (Spider Baby) (1968)",Comedy|Horror
26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War
26133,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy
26147,"Thousand Clowns, A (1965)",Comedy|Drama|Romance
26150,Andrei Rublev (Andrey Rublyov) (1969),Drama|War
26151,Au Hasard Balthazar (1966),Crime|Drama
26152,Batman (1966),Action|Adventure|Comedy
26157,Manos: The Hands of Fate (1966),Horror
26160,Asterix and the Gauls (Astérix le Gaulois) (1967),Action|Adventure|Animation|Children|Comedy
26163,Don't Look Back (1967),Documentary|Musical
26164,Fando and Lis (Fando y Lis) (1968),Adventure|Fantasy
26171,Play Time (a.k.a. Playtime) (1967),Comedy
26172,Point Blank (1967),Action|Crime|Drama|Thriller
26176,Titicut Follies (1967),Documentary|Drama
26178,Two for the Road (1967),Comedy|Drama|Romance
26180,Up the Down Staircase (1967),Drama
26188,"Heart Is a Lonely Hunter, The (1968)",Drama
26198,"Yours, Mine and Ours (1968)",Children|Comedy
26199,Alice's Restaurant (1969),Comedy|Drama
26208,My Night At Maud's (Ma Nuit Chez Maud) (1969),Comedy|Drama|Romance
26228,"Swedish Love Story, A (Kärlekshistoria, En) (1970)",Drama|Romance
26229,"Landlord, The (1970)",Comedy|Drama
26231,Performance (1970),Crime|Drama|Thriller
26241,The Devils (1971),Drama
26242,Duel (1971),Action|Mystery|Thriller
26251,Mon Oncle Antoine (1971),Drama
26258,"Topo, El (1970)",Fantasy|Western
26265,Dr. Phibes Rises Again (1972),Adventure|Comedy|Horror|Romance
26268,The Tall Blond Man with One Black Shoe (1972),Comedy|Mystery
26271,Lady Sings the Blues (1972),Drama|Musical
26294,My Name Is Nobody (Il Mio nome è Nessuno) (1973),Comedy|Western
26302,Scarecrow (1973),Drama
26303,Sisters (1973),Horror|Thriller
26313,California Split (1974),Comedy|Drama
26317,Emmanuelle (1974),Drama|Romance
26318,"Phantom of Liberty, The (Fantôme de la liberté, Le) (1974)",Comedy|Drama
26320,Flesh for Frankenstein (a.k.a. Andy Warhol's Frankenstein) (1973),Drama|Horror|Sci-Fi
26322,Gone in 60 Seconds (1974),Action|Crime|Drama
26323,"Groove Tube, The (1974)",Comedy
26324,Harry and Tonto (1974),Comedy|Drama
26325,Hearts and Minds (1974),Documentary|War
26326,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama
26338,Cousin cousine (1975),Comedy|Romance
26342,"Farewell, My Lovely (1975)",Crime|Mystery|Thriller
26346,"Story of Adele H., The (Histoire d'Adèle H., L') (1975)",Drama
26349,Night Moves (1975),Crime|Thriller
26350,"Passenger, The (Professione: reporter) (1975)",Drama
26366,Harlan County U.S.A. (1976),Documentary
26371,The Missouri Breaks (1976),Drama|Western
26375,Silver Streak (1976),Action|Comedy|Crime
26386,High Anxiety (1977),Comedy|Thriller
26391,"New York, New York (1977)",Drama|Musical|Romance
26393,Sorcerer (1977),Action|Thriller
26394,"Turning Point, The (1977)",Drama|Romance
26400,Gates of Heaven (1978),Documentary
26403,"Hobbit, The (1977)",Animation|Children|Fantasy
26404,In Praise of Older Women (1978),Drama
26409,"Clonus Horror, The (1979)",Horror|Sci-Fi
26413,Snake in the Eagle's Shadow (Se ying diu sau) (1978),Action|Comedy
26414,"Wedding, A (1978)",Comedy|Drama
26422,Hair (1979),Comedy|Drama|Musical
26425,"In-Laws, The (1979)",Action|Comedy
26430,"Luna, La (1979)",Drama
26435,Starting Over (1979),Comedy|Romance
26462,Bad Boys (1983),Crime|Drama|Thriller
26464,Blue Thunder (1983),Action|Crime|Drama
26467,"Day After, The (1983)",Drama|Sci-Fi
26471,Eddie Murphy Delirious (1983),Comedy|Documentary
26472,"Norte, El (1984)",Adventure|Drama
26480,"Raiders of Atlantis, The (1983)",Action|Mystery|Sci-Fi
26485,Rumble Fish (1983),Drama
26487,Star 80 (1983),Drama
26492,Twilight Zone: The Movie (1983),Fantasy|Horror|Sci-Fi|Thriller
26494,Suburbia (1984),Drama
26501,Choose Me (1984),Comedy|Romance
26505,Comfort and Joy (1984),Comedy
26509,Electric Dreams (1984),Comedy|Drama|Romance|Sci-Fi
26513,"Ice Pirates, The (1984)",Action|Adventure|Comedy|Sci-Fi
26524,"Times of Harvey Milk, The (1984)",Documentary
26528,Anne of Green Gables (1985),Children|Drama
26547,Police Story (Ging chaat goo si) (1985),Action|Comedy|Crime|Thriller
26554,"Quiet Earth, The (1985)",Drama|Mystery|Sci-Fi
26555,Spies Like Us (1985),Comedy
26562,White Nights (1985),Drama
26564,'Round Midnight (1986),Drama|Musical
26574,Ginger and Fred (Ginger e Fred) (1986),Comedy|Drama
26578,"Sacrifice, The (Offret - Sacraficatio) (1986)",Drama
26581,Sherman's March (1985),Documentary
26585,"Better Tomorrow, A (Ying hung boon sik) (1986)",Crime|Drama|Thriller
26587,"Decalogue, The (Dekalog) (1989)",Crime|Drama|Romance
26599,"Law of Desire (Ley del deseo, La) (1987)",Comedy|Drama|Romance
26603,Prince of Darkness (1987),Fantasy|Horror|Sci-Fi|Thriller
26606,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",Action|Fantasy|Horror|Romance
26614,"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller
26622,Dominick and Eugene (1988),Drama
26631,Alice (Neco z Alenky) (1988),Animation|Fantasy|Mystery
26649,Lonesome Dove (1989),Adventure|Drama|Western
26655,Common Threads: Stories from the Quilt (1989),Documentary
26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy
26663,Monsieur Hire (1989),Crime|Romance|Thriller
26680,Cry-Baby (1990),Comedy|Musical|Romance
26684,Frankenhooker (1990),Comedy|Horror
26686,Ghost Dad (1990),Comedy|Fantasy
26689,Havana (1990),Drama
26693,It (1990),Drama|Fantasy|Horror|Mystery|Thriller
26694,Ju Dou (1990),Drama
26695,"Krays, The (1990)",Drama
26700,Nuns on the Run (1990),Comedy|Crime
26701,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller
26702,"Reflecting Skin, The (1990)",Drama|Horror|Thriller
26704,State of Grace (1990),Crime|Drama|Thriller
26712,35 Up (1991),Documentary
26726,Dutch (1991),Comedy
26729,Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary
26731,Homicide (1991),Crime|Drama|Thriller
26732,Johnny Stecchino (1991),Comedy
26736,Riki-Oh: The Story of Ricky (Lik Wong) (1991),Action|Crime|Thriller
26737,Light Sleeper (1992),Crime|Drama
26749,Prospero's Books (1991),Drama|Fantasy
26750,Quigley Down Under (1990),Adventure|Drama|Western
26775,Johnny Suede (1991),Comedy|Musical|Romance
26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance
26782,"Mambo Kings, The (1992)",Drama|Musical
26784,Night and the City (1992),Crime|Drama
26788,"Story of Qiu Ju, The (Qiu Ju da guan si) (1992)",Comedy|Drama
26791,Shining Through (1992),Drama|Romance|Thriller|War
26797,Visions of Light: The Art of Cinematography (1992),Documentary
26809,"Baby of Mâcon, The (a.k.a. The Baby of Macon) (1993)",Drama
26810,Bad Boy Bubby (1993),Drama
26812,Barbarians at the Gate (1993),Drama
26819,Fortress (1992),Action|Sci-Fi
26835,"Positively True Adventures of the Alleged Texas Cheerleader-Murdering Mom, The (1993)",Comedy|Thriller
26838,"Snapper, The (1993)",Comedy|Drama
26840,Sonatine (Sonachine) (1993),Action|Comedy|Crime|Drama
26842,Tai Chi Master (Twin Warriors) (Tai ji: Zhang San Feng) (1993),Action|Adventure|Comedy|Drama
26843,Three of Hearts (1993),Comedy|Romance
26850,71 Fragments of a Chronology of Chance (71 Fragmente einer Chronologie des Zufalls) (1994),Drama
26854,"Darkman II: Return of Durant, The (1995)",Action|Crime|Horror
26865,Fist of Legend (Jing wu ying xiong) (1994),Action|Drama
26870,Major League II (1994),Comedy
26886,"Defender, The (a.k.a. Bodyguard from Beijing, The) (Zhong Nan Hai bao biao) (1994)",Action
26903,Whisper of the Heart (Mimi wo sumaseba) (1995),Animation|Drama|Romance
26915,Tromeo and Juliet (1996),Comedy|Drama
26947,Pusher (1996),Crime|Thriller
26974,Gummo (1997),Drama
26999,"Lion King II: Simba's Pride, The (1998)",Adventure|Animation|Children|Musical|Romance
27002,From the Earth to the Moon (1998),Action|Documentary|Drama|Thriller
27005,"Interview, The (1998)",Crime|Drama|Mystery|Thriller
27020,Gia (1998),Drama|Romance
27022,Thursday (1998),Action|Crime|Thriller
27032,Who Am I? (Wo shi shei) (1998),Action|Adventure|Comedy|Sci-Fi|Thriller
27075,Addams Family Reunion (1998),Children|Comedy|Fantasy
27109,Lady Snowblood (Shurayukihime) (1973),Action|Crime|Drama|Thriller
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
27178,In July (Im Juli) (2000),Comedy|Romance
27186,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),Adventure|Animation|Children|Fantasy
27193,Taxi 2 (2000),Action|Comedy
27251,"10th Kingdom, The (2000)",Adventure|Comedy|Fantasy
27253,"Extremely Goofy Movie, An (2000)",Animation|Children|Comedy
27255,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",Drama
27266,2046 (2004),Drama|Fantasy|Romance|Sci-Fi
27317,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller
27322,Paragraph 175 (2000),Documentary
27329,Paradise Lost 2: Revelations (2000),Documentary
27334,Sound and Fury (2000),Documentary
27338,The Hole (2001),Drama|Horror|Mystery|Thriller
27351,Spiral (2000),Horror
27369,Daria: Is It Fall Yet? (2000),Animation|Comedy
27373,61* (2001),Drama
27376,"Tunnel, The (Tunnel, Der) (2001)",Action|Drama|Thriller
27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),Crime|Drama|Mystery|Thriller|War
27410,Conspiracy (2001),Drama|War
27416,Jalla! Jalla! (2000),Comedy|Drama|Romance
27423,"O Auto da Compadecida (Dog's Will, A) (2000)",Adventure|Comedy
27441,Blood: The Last Vampire (2000),Action|Animation|Horror
27478,Ali G Indahouse (2002),Comedy
27482,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi
27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance
27544,Waterboys (2001),Comedy
27555,Fubar (2002),Comedy
27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),Crime|Drama
27604,Suicide Club (Jisatsu saakuru) (2001),Horror|Mystery|Thriller
27611,Battlestar Galactica (2003),Drama|Sci-Fi|War
27646,Soldier's Girl (2003),Drama
27648,Bright Young Things (2003),Comedy|Drama
27660,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi
27664,"Brown Bunny, The (2003)",Drama
27674,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller
27685,Bring It On Again (2004),Comedy
27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",Action|Crime|Thriller
27700,Evil (Ondskan) (2003),Drama
27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War
27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy
27713,Bukowski: Born into This (2003),Documentary
27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War
27722,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),Drama|Romance
27724,Hitler: The Rise of Evil (2003),Drama
27727,Head-On (Gegen die Wand) (2004),Drama|Romance
27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller
27731,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy
27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",Drama|Romance
27751,'Salem's Lot (2004),Drama|Horror|Mystery|Thriller
27768,Intimate Strangers (Confidences trop intimes) (2004),Drama
27772,Ju-on: The Grudge (2002),Horror
27773,Old Boy (2003),Mystery|Thriller
27778,Ginger Snaps Back: The Beginning (2004),Fantasy|Horror
27783,"Lost Embrace (Abrazo partido, El) (2004)",Comedy|Drama
27784,One Missed Call (Chakushin ari) (2003),Horror|Mystery
27788,"Jacket, The (2005)",Drama|Mystery|Sci-Fi|Thriller
27790,Millions (2004),Children|Comedy|Crime|Drama|Fantasy
27792,"Saddest Music in the World, The (2003)",Comedy|Drama|Fantasy|Musical|Romance
27793,Starship Troopers 2: Hero of the Federation (2004),Action|Horror|Sci-Fi|War
27798,Ju-on: The Grudge 2 (2003),Horror
27800,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem (2003),Adventure|Animation|Fantasy|Musical|Sci-Fi
27801,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller
27802,Infernal Affairs 2 (Mou gaan dou II) (2003),Action|Crime|Drama|Thriller
27803,"Sea Inside, The (Mar adentro) (2004)",Drama
27808,Spanglish (2004),Comedy|Drama|Romance
27812,Festival Express (2003),Documentary|Musical
27815,"Chorus, The (Choristes, Les) (2004)",Drama
27816,Saints and Soldiers (2003),Action|Adventure|Drama|War
27821,"Interpreter, The (2005)",Drama|Thriller
27822,Open Water (2003),Drama|Thriller
27826,Touch of Pink (2004),Comedy|Drama|Romance
27831,Layer Cake (2004),Crime|Drama|Thriller
27834,"Return, The (Vozvrashcheniye) (2003)",Drama
27837,Flight of the Phoenix (2004),Action|Adventure
27838,Mean Creek (2004),Drama|Thriller
27839,"Ring Two, The (2005)",Drama|Horror|Mystery|Thriller
27846,"Corporation, The (2003)",Documentary
27850,"Yes Men, The (2003)",Documentary
27851,"Fond Kiss, A (Ae Fond Kiss...) (2004)",Drama|Romance
27857,As it is in Heaven (Så som i himmelen) (2004),Drama|Musical|Romance
27867,"Football Factory, The (2004)",Action|Drama
27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),Action|Drama|War
27871,Something the Lord Made (2004),Drama
27873,Metallica: Some Kind of Monster (2004),Documentary
27875,Redemption: The Stan Tookie Williams Story (2004),Crime|Documentary|Drama
27876,Schultze Gets the Blues (2003),Comedy|Drama
27878,Born into Brothels (2004),Documentary
27879,DiG! (2004),Documentary
27882,Riding Giants (2004),Documentary
27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004),Comedy|Documentary|Drama
27904,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller
27912,Outfoxed: Rupert Murdoch's War on Journalism (2004),Documentary
27922,Jerry Seinfeld: 'I'm Telling You for the Last Time' (1998),Comedy|Documentary
30707,Million Dollar Baby (2004),Drama
30712,"Narrow Margin, The (1952)",Crime|Drama|Film-Noir
30723,Vincent & Theo (1990),Drama
30745,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),Comedy|Crime|Drama|Horror|Mystery
30749,Hotel Rwanda (2004),Drama|War
30783,Blood and Black Lace (Sei donne per l'assassino) (1964),Horror|Thriller
30793,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX
30803,3-Iron (Bin-jip) (2004),Drama|Romance
30810,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy
30812,"Aviator, The (2004)",Drama
30816,"Phantom of the Opera, The (2004)",Drama|Musical|Romance
30818,Beyond the Sea (2004),Drama|Musical
30820,"Woodsman, The (2004)",Drama
30822,In Good Company (2004),Comedy|Drama
30825,Meet the Fockers (2004),Comedy
30846,"Assassination of Richard Nixon, The (2004)",Crime|Drama|Thriller
30848,"Love Song for Bobby Long, A (2004)",Drama
30850,"Merchant of Venice, The (2004)",Drama
30867,Kamikaze Girls (Shimotsuma monogatari) (2004),Comedy
30883,Fat Albert (2004),Comedy|Fantasy
30892,In the Realms of the Unreal (2004),Animation|Documentary
30894,White Noise (2005),Drama|Horror|Mystery|Sci-Fi|Thriller
30898,"Upside of Anger, The (2005)",Comedy|Drama|Romance
31000,Sweet Liberty (1986),Comedy
31026,"Phantom of the Opera, The (1989)",Drama|Horror|Musical
31035,Testament (1983),Drama
31101,Stander (2003),Action|Crime|Drama
31104,Hester Street (1975),Drama
31109,"Bigamist, The (1953)",Drama
31114,Imaginary Heroes (2004),Comedy|Drama
31116,Sergeant York (1941),Drama|War
31150,Wizards (1977),Animation|Fantasy|Sci-Fi|War
31156,Abbott and Costello Meet the Invisible Man (1951),Comedy|Sci-Fi
31162,"Life and Death of Peter Sellers, The (2004)",Comedy|Drama
31184,Appleseed (Appurushîdo) (2004),Action|Animation|Fantasy|Sci-Fi
31193,"Many Adventures of Winnie the Pooh, The (1977)",Animation|Children|Musical
31221,Elektra (2005),Action|Adventure|Crime|Drama
31225,Coach Carter (2005),Drama
31270,Shivers (They Came from Within) (1975),Drama|Horror|Sci-Fi
31284,"Star Is Born, A (1976)",Drama|Musical|Romance
31290,Beastmaster 2: Through the Portal of Time (1991),Action|Adventure|Fantasy|Sci-Fi
31364,Memories of Murder (Salinui chueok) (2003),Crime|Drama|Mystery|Thriller
31374,Hobson's Choice (1954),Comedy|Drama|Romance
31408,Summer Storm (Sommersturm) (2004),Drama|Romance
31410,"Downfall (Untergang, Der) (2004)",Drama|War
31413,"White Sound, The (Das weiße Rauschen) (2001)",Drama
31420,Assault on Precinct 13 (2005),Action|Crime|Drama|Thriller
31422,Are We There Yet? (2005),Children|Comedy
31427,Hide and Seek (2005),Horror|Mystery|Thriller
31431,Boogeyman (2005),Drama|Horror|Mystery|Thriller
31433,"Wedding Date, The (2005)",Comedy|Romance
31435,Rory O'Shea Was Here (Inside I'm Dancing) (2004),Drama
31437,Nobody Knows (Dare mo shiranai) (2004),Drama
31445,Employee of the Month (2004),Comedy|Drama
31502,Salem's Lot (1979),Drama|Horror|Mystery|Thriller
